ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,31.1
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2013,24.61
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2013,23.58
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,29.82
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2013,22.19
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,26.54
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,31.81
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,25.14
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,27.55
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,32.11
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,26.33
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,25.3
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,31.44
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,23.7
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,22.77
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,28.06
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,21.45
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,23.77
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,28.57
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,22.53
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,21.54
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,27.41
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,20.15
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2016,22.23
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,27.45
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2016,20.95
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2016,23.2
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,27.97
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2016,21.99
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2016,21.04
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,26.77
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2016,19.68
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2017,23.11
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2017,28.29
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2017,21.8
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2017,24.06
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2017,28.72
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2017,22.88
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2017,21.93
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2017,27.74
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2017,20.48
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2018,22.45
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2018,27.6
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2018,21.17
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2018,23.41
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2018,28.05
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2018,22.24
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2018,21.26
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2018,27.04
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2018,19.86
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2019,21.8
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2019,26.97
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2019,20.56
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2019,22.75
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2019,27.45
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2019,21.6
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2019,20.63
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2019,26.36
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2019,19.28
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2020,21.33
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2020,26.51
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2020,20.11
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2020,22.27
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2020,27.01
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2020,21.14
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2020,20.16
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2020,25.87
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2020,18.86
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2021,21.04
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2021,26.25
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2021,19.85
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2021,21.98
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2021,26.77
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2021,20.87
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2021,19.88
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2021,25.57
Timor-Leste,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TLS - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2021,18.62
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2010,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2011,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2012,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2013,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2014,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2015,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2016,0.02
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15-24",2016,0.03
Trinidad and Tobago,SDG indicator 1.1.1 - Working poverty rate (percentage of employed living below US$1.90 PPP) (%),TTO - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 25+",2016,0.03
