ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2014,38.26,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2014,37.26,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Total,2015,37.59,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2015,37.34,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2015,37.98,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Total,2016,37.05,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2016,36.94,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2016,37.21,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Total,2017,37.24,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2017,36.78,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2017,37.92,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Total,2018,37.98,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2018,38.01,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2018,37.94,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Total,2019,37.91,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Male,2019,37.9,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Share of temporary employees by sex (%),PER - HS - Encuesta Nacional de Hogares,Sex: Female,2019,37.91,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2010,23.02,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2010,24.11,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2010,21.27,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2011,22.78,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2011,23.53,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2011,21.54,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2012,24.67,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2012,25.69,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2012,22.98,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2013,25.77,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2013,26.97,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2013,23.77,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2014,23.83,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2014,24.79,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2014,22.25,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2015,24.34,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2015,25.46,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2015,22.49,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2016,24.65,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2016,25.61,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2016,22.99,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2017,23.54,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2017,24.29,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2017,22.21,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2018,24.14,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2018,25.21,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2018,22.26,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Total,2019,21.84,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Male,2019,22.71,,,Repository: ILO-STATISTICS - Micro data processing
Philippines,Share of temporary employees by sex (%),PHL - LFS - Labor Force Survey,Sex: Female,2019,20.34,,,Repository: ILO-STATISTICS - Micro data processing
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2010,27.3,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2010,27.48,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2010,27.08,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2011,26.89,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2011,27.54,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2011,26.14,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2012,26.89,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2012,27.41,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2012,26.28,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2013,26.94,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2013,27.36,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2013,26.47,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2014,28.39,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2014,28.64,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2014,28.11,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2015,27.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2015,28.02,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2015,27.95,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2016,27.5,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2016,27.31,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2016,27.71,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2017,26.18,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2017,25.67,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2017,26.75,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2018,24.39,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2018,23.6,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2018,25.27,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Total,2019,21.83,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Male,2019,20.73,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Poland,Share of temporary employees by sex (%),POL - LFS - EU Labour Force Survey,Sex: Female,2019,23.06,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2010,22.8,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2010,22.15,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2010,23.47,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2011,21.99,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2011,21.75,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2011,22.22,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2012,20.52,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2012,20.66,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2012,20.39,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2013,21.4,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2013,21.26,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2013,21.54,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2014,21.45,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2014,21.74,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2014,21.18,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2015,21.97,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2015,22.46,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2015,21.5,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2016,22.29,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2016,22.52,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2016,22.07,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2017,21.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2017,22.31,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2017,21.69,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2018,21.97,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2018,21.97,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2018,21.98,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Total,2019,20.78,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Male,2019,20.57,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Portugal,Share of temporary employees by sex (%),PRT - LFS - EU Labour Force Survey,Sex: Female,2019,20.99,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2010,73.83,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2010,73.99,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2010,73.56,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2011,70.24,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2011,71.91,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2011,67.67,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2012,75.42,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2012,76.75,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2012,73.36,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2013,73.28,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2013,75.55,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2013,70.14,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2014,72.37,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2014,73.4,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2014,70.81,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2015,65.39,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2015,66.68,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2015,63.55,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2016,65.92,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2016,67.04,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2016,64.2,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Total,2017,70.12,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Male,2017,70.98,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares,Sex: Female,2017,68.79,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Total,2018,64.82,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Male,2018,64.61,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Female,2018,65.13,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Total,2019,61.37,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Male,2019,61.68,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,Share of temporary employees by sex (%),PRY - HS - Encuesta Permanente de Hogares Continua,Sex: Female,2019,60.93,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2010,22.84,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2010,22.65,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2010,23.75,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2011,21.15,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2011,20.93,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2011,22.23,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2012,22.03,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2012,22.07,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2012,21.86,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2013,20.44,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2013,19.85,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2013,23.55,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2014,19.89,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2014,19.1,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2014,23.92,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2015,19.69,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2015,18.91,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2015,23.61,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2016,45.92,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2016,47.88,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2016,35.64,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2017,44.47,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2017,46.21,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2017,35.11,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2018,44.75,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2018,46.97,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2018,33.72,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Total,2019,48.02,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Male,2019,50.29,,,Repository: ILO-STATISTICS - Micro data processing
Occupied Palestinian Territory,Share of temporary employees by sex (%),PSE - LFS - Palestinian labour force survey,Sex: Female,2019,37.04,,,Repository: ILO-STATISTICS - Micro data processing
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2010,1.04,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
